age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,coded-income,tax-bracket,income-90k-threshold
55,Private,659371,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,46,United-States,21,3,<=90k
32,Private,383120,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,41,4,>90k
29,Private,407390,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,40,Mongolia,29,3,<=90k
48,Private,403741,Bachelors,13,Divorced,Other-service,Not-in-family,Black,Male,40,Guyana,30,3,<=90k
55,Private,557477,Some-college,10,Separated,Other-service,Unmarried,White,Female,40,Mexico,10,2,<=90k
33,Private,997860,12th,8,Never-married,Sales,Own-child,White,Male,40,Mexico,10,2,<=90k
43,Private,562920,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,China,31,3,<=90k
53,Private,516606,Some-college,10,Married-civ-spouse,Construction,Husband,White,Male,40,Lebanon,21,3,<=90k
23,Private,884576,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,40,United-States,31,3,<=90k
47,Private,652051,Bachelors,13,Never-married,Exec-managerial,Other-relative,Black,Female,40,United-States,21,3,<=90k
53,Private,436522,Assoc-acdm,12,Widowed,Other-service,Other-relative,White,Female,24,Peru,9,2,<=90k
53,Self-emp-inc,618189,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,50,United-States,41,4,>90k
48,Private,674214,11th,7,Never-married,Other-service,Not-in-family,White,Female,30,Columbia,5,2,<=90k
52,Self-emp-not-inc,681013,10th,6,Never-married,Construction,Not-in-family,White,Male,32,Columbia,9,2,<=90k
67,Private,463978,Some-college,10,Never-married,Other-service,Unmarried,Black,Male,52,United-States,30,3,<=90k
57,State-gov,620572,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,40,United-States,12,2,<=90k
39,Private,825349,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,35,Haiti,9,2,<=90k
40,Private,811847,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,40,Haiti,18,3,<=90k
34,Private,469372,HS-grad,9,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,50,China,7,2,<=90k
30,Private,469372,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,40,China,15,2,<=90k
35,Private,435696,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,20,United-States,29,3,<=90k
80,Private,379407,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Unmarried,Black,Female,6,Trinidad-and-Tobago,3,1,<=90k
28,Private,815336,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,40,Africa,12,2,<=90k
34,Private,736570,12th,8,Never-married,Transport-moving,Not-in-family,Black,Male,25,United-States,7,2,<=90k
27,Private,428480,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,41,4,>90k
49,Federal-gov,770039,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,25,3,<=90k
23,Private,953342,HS-grad,9,Married-civ-spouse,Construction,Husband,White,Male,40,United-States,19,3,<=90k
54,Private,470298,HS-grad,9,Married-civ-spouse,Construction,Husband,White,Male,40,Ecuador,25,3,<=90k
21,Private,407182,HS-grad,9,Never-married,Other-service,Own-child,White,Male,16,United-States,5,2,<=90k
33,Private,545659,HS-grad,9,Married-civ-spouse,Production,Own-child,White,Male,40,Ecuador,25,3,<=90k
24,Private,407182,HS-grad,9,Married-civ-spouse,Construction,Own-child,White,Male,40,United-States,23,3,<=90k
39,State-gov,450285,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,China,41,4,>90k
51,Self-emp-inc,516606,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,37,Europe,32,3,<=90k
55,Self-emp-not-inc,641161,12th,8,Divorced,Other-service,Unmarried,White,Female,25,Paraguay,4,1,<=90k
39,Private,370805,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,41,4,>90k
50,Private,445624,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,India,11,2,<=90k
30,State-gov,545659,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,28,3,<=90k
41,Private,667551,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,41,4,>90k
35,Private,593128,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,United-States,41,4,>90k
36,Private,1052760,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,United-States,15,2,<=90k
60,Private,440317,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Romania,22,3,<=90k
56,Private,391173,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,Jamaica,28,3,<=90k
63,Private,330471,Some-college,10,Separated,Sales,Unmarried,Black,Female,20,United-States,7,2,<=90k
30,Private,402402,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,41,4,>90k
31,Private,501311,Bachelors,13,Never-married,Other-service,Not-in-family,Other,Male,45,United-States,32,3,<=90k
61,Private,400464,HS-grad,9,Married-spouse-absent,Transport-moving,Own-child,Black,Male,40,Jamaica,20,3,<=90k
59,Private,400464,HS-grad,9,Divorced,Transport-moving,Own-child,Black,Male,40,Jamaica,20,3,<=90k
37,Private,957346,HS-grad,9,Married-civ-spouse,Production,Husband,White,Male,40,Dominican-Republic,13,2,<=90k
73,Private,486267,1st-4th,2,Married-spouse-absent,Production,Other-relative,White,Male,40,Ecuador,13,2,<=90k
48,Private,508241,HS-grad,9,Separated,Construction,Other-relative,White,Male,40,Ecuador,9,2,<=90k
39,Private,431447,Bachelors,13,Never-married,Production,Other-relative,White,Male,40,Ecuador,13,2,<=90k
53,Private,459968,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,45,Korea,24,3,<=90k
57,Self-emp-not-inc,377107,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,Black,Female,52,Antigua-and-Barbuda,7,2,<=90k
36,Private,370805,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,41,4,>90k
37,Local-gov,550634,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,27,3,<=90k
58,Private,620572,Assoc-acdm,12,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Male,40,United-States,33,3,<=90k
25,Private,470730,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,41,4,>90k
28,Self-emp-not-inc,470730,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,32,United-States,17,2,<=90k
66,Private,421129,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,32,United-States,9,2,<=90k
57,Private,442237,HS-grad,9,Never-married,Production,Own-child,White,Female,56,Ecuador,14,2,<=90k
31,Private,459095,Some-college,10,Never-married,Sales,Other-relative,White,Female,24,United-States,10,2,<=90k
31,Private,459095,Some-college,10,Never-married,Other-service,Other-relative,White,Female,24,United-States,17,2,<=90k
28,Local-gov,509139,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,25,3,<=90k
32,Private,515766,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,40,Trinidad-and-Tobago,15,2,<=90k
48,Local-gov,484717,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,41,4,>90k
41,Private,377816,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,32,3,<=90k
57,Private,523236,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,35,Ecuador,19,3,<=90k
31,Federal-gov,459095,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,White,Female,40,Ecuador,30,3,<=90k
30,Private,607580,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Male,40,Ecuador,18,3,<=90k
61,Private,425506,Masters,14,Married-civ-spouse,Other-service,Other-relative,White,Male,40,Ecuador,19,3,<=90k
47,Private,638094,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,31,3,<=90k
30,Self-emp-not-inc,452187,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,20,United-States,16,2,<=90k
47,Private,470346,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,40,Guyana,31,3,<=90k
22,Private,937685,Some-college,10,Never-married,Other-service,Own-child,Black,Female,40,United-States,11,2,<=90k
22,Private,937685,Some-college,10,Never-married,Other-service,Own-child,Black,Female,40,United-States,11,2,<=90k
51,Private,350005,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,52,India,26,3,<=90k
45,Self-emp-not-inc,535739,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,40,Jamaica,11,2,<=90k
85,Private,359682,Bachelors,13,Widowed,Other-service,Not-in-family,Black,Female,45,United-States,9,2,<=90k
23,Local-gov,467136,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,4,Peru,3,1,<=90k
50,Private,483350,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Male,40,Peru,41,4,>90k
30,Private,391361,HS-grad,9,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,40,United-States,12,2,<=90k
46,Private,341945,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,40,China,41,4,>90k
54,Private,537952,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Columbia,7,2,<=90k
28,Private,461663,Bachelors,13,Married-spouse-absent,Prof-specialty,Own-child,White,Male,45,United-States,13,2,<=90k
25,Private,647042,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,24,3,<=90k
24,Private,470210,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,40,United-States,11,2,<=90k
72,Self-emp-inc,572221,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,Philippines,41,4,>90k
26,Private,814903,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,30,3,<=90k
53,Private,436522,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,Columbia,20,3,<=90k
46,Private,614596,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,Bangladesh,18,3,<=90k
41,Private,610290,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,35,Taiwan,21,3,<=90k
19,Private,363791,Some-college,10,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,5,India,5,2,<=90k
38,Private,593920,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,40,India,10,2,<=90k
48,Self-emp-inc,484717,Some-college,10,Never-married,Sales,Not-in-family,White,Male,40,United-States,33,3,<=90k
30,Private,388892,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,40,United-States,21,3,<=90k
29,Private,453804,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,40,France,9,2,<=90k
37,Private,461614,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,Dominican-Republic,41,4,>90k
50,Private,448464,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,37,Ecuador,22,3,<=90k
59,Private,438179,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,52,Ecuador,10,2,<=90k
33,Private,421770,HS-grad,9,Married-spouse-absent,Craft-repair,Own-child,White,Male,40,Ecuador,14,2,<=90k
27,Local-gov,464555,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,15,2,<=90k
25,Local-gov,464555,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,15,2,<=90k
55,Private,481647,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,41,4,>90k
27,Private,464555,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,29,3,<=90k
33,Local-gov,388892,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,32,3,<=90k
74,Self-emp-inc,405385,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,31,3,<=90k
42,Private,355410,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,23,3,<=90k
57,Self-emp-inc,380578,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,41,4,>90k
39,Local-gov,431447,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,40,Dominican-Republic,41,4,>90k
56,Private,380578,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,8,2,<=90k
29,Private,814903,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,Egypt,29,3,<=90k
50,Federal-gov,483350,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,40,United-States,38,4,>90k
48,Private,481544,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,23,3,<=90k
39,Private,383390,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,43,Philippines,41,4,>90k
44,Private,513355,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,38,Ghana,11,2,<=90k
58,Private,462192,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,Bangladesh,21,3,<=90k
47,Private,499304,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,Ukraine,41,4,>90k
37,Local-gov,370805,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,15,2,<=90k
64,Private,504831,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,19,3,<=90k
63,Self-emp-not-inc,478275,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,36,4,<=90k
55,Federal-gov,526498,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,40,United-States,22,3,<=90k
28,Private,419659,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Uzbekistan,41,4,>90k
35,Private,374547,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,40,United-States,5,2,<=90k
56,Local-gov,380578,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,33,3,<=90k
39,Private,593920,Some-college,10,Never-married,Construction,Unmarried,Asian-Pac-Islander,Male,40,Philippines,23,3,<=90k
31,Private,333592,Some-college,10,Never-married,Construction,Other-relative,Asian-Pac-Islander,Male,40,United-States,20,3,<=90k
33,Private,417410,12th,8,Never-married,Other-service,Own-child,White,Male,40,United-States,17,2,<=90k
28,Private,623811,HS-grad,9,Never-married,Other-service,Own-child,White,Female,40,United-States,9,2,<=90k
85,Private,437848,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,15,United-States,36,4,<=90k
60,Private,575457,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,60,Ukraine,21,3,<=90k
50,Private,595961,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,30,United-States,39,4,>90k
43,Private,592534,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,35,United-States,8,2,<=90k
27,Local-gov,995372,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,40,United-States,17,2,<=90k
26,Private,723958,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,4,1,<=90k
42,Private,679103,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,Ghana,41,4,>90k
27,Private,472793,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,India,34,3,<=90k
75,Self-emp-inc,397312,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,41,4,>90k
56,Self-emp-inc,445584,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,41,4,>90k
21,Private,656774,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,20,United-States,41,4,>90k
18,Private,466017,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,30,United-States,32,3,<=90k
80,Private,351477,10th,6,Married-civ-spouse,Production,Husband,White,Male,24,United-States,23,3,<=90k
49,Private,413141,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,25,Dominican-Republic,8,2,<=90k
26,Private,410227,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,14,2,<=90k
21,Private,436974,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,40,United-States,19,3,<=90k
19,Private,409800,Some-college,10,Never-married,Sales,Own-child,White,Female,20,United-States,13,2,<=90k
59,Private,397675,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,35,United-States,11,2,<=90k
27,Private,565744,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,8,United-States,4,1,<=90k
67,Private,409244,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,40,United-States,41,4,>90k
51,Private,348539,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,41,4,>90k
73,Self-emp-not-inc,346886,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Germany,33,3,<=90k
45,Local-gov,581052,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,India,10,2,<=90k
30,Private,424888,Bachelors,13,Married-spouse-absent,Prof-specialty,Own-child,Asian-Pac-Islander,Male,45,India,33,3,<=90k
52,Private,374514,7th-8th,4,Married-spouse-absent,Other-service,Unmarried,White,Female,35,Dominican-Republic,13,2,<=90k
32,Private,687669,5th-6th,3,Never-married,Farming-fishing,Not-in-family,White,Male,30,Mexico,8,2,<=90k
73,Private,377038,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,20,United-States,26,3,<=90k
59,Private,445584,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,39,4,>90k
34,State-gov,527864,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Male,46,United-States,41,4,>90k
34,Private,460950,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,22,3,<=90k
26,Private,575358,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,40,United-States,31,3,<=90k
41,Local-gov,415822,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,35,United-States,41,4,>90k
39,Private,646461,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Male,40,United-States,28,3,<=90k
